vote_column,dim1,dim2,poll_id,poll_label,accepted,committee,url
v094,-0.09219761088118024,-0.016454002315994847,5096,Ausbau der LNG-Gas-Infrastruktur,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/ausbau-der-lng-gas-infrastruktur
v095,-0.04784157497865791,-0.07819086214578429,5098,Suizidhilfegesetz,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/suizidhilfegesetz
v096,0.03468376002028227,-0.07021247859381524,5099,Suizidprävention stärken,TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/suizidpraevention-staerken
v097,0.1353681847385618,0.05433698715231068,5100,Bundeswehreinsatz in Mali (MINUSMA) beenden,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/bundeswehreinsatz-in-mali-minusma-beenden
v098,-0.09291936769927142,-0.010079247590223554,5162,Gebäudeenergiegesetz,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/gebaeudeenergiegesetz
v099,0.05613966939938679,-0.19859569381765227,5180,Rücktritt von Bundesinnenministerin Nancy Faeser,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/ruecktritt-von-bundesinnenministerin-nancy-faeser
v100,0.1594880413855437,-0.11687128120736973,5181,Änderungsantrag zum Energieeffizienzgesetz,FALSE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderungsantrag-zum-energieeffizienzgesetz
v101,0.15830730267719892,-0.1200620364757356,5182,Umsatzsteuergesetz,FALSE,Finanzausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/umsatzsteuergesetz
v102,0.008520784286117107,0.07598196560658672,5190,Ablehnung des Elf-Punkte-Plans zum Schutz der Grenzen (Beschlussempfehlung),TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/ablehnung-des-elf-punkte-plans-zum-schutz-der-grenzen-beschlussempfehlung
v103,0.006914356418211509,0.10683357115375598,5217,Fortsetzung des Bundeswehreinsatzes im Irak,TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/fortsetzung-des-bundeswehreinsatzes-im-irak
v104,-0.038732826013908685,-0.018578188978729912,5230,Änderung des Straßenverkehrsgesetzes,TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-strassenverkehrsgesetzes
v105,0.006655379253929789,0.07325803422838911,5242,Stiftungsfinanzierungsgesetz,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/stiftungsfinanzierungsgesetz
v106,0.053492696779198594,-0.19029079232412904,5243,Änderung des Atomgesetzes,FALSE,"Ausschuss für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-atomgesetzes
v107,0.15703243421544763,-0.08647089859286841,5251,Moldau und Georgien als sichere Herkunftsstaaten (Entschließungsantrag),FALSE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/moldau-und-georgien-als-sichere-herkunftsstaaten-entschliessungsantrag
v108,-0.059354344911046755,-0.013609471806772999,5252,Videokonferenzen in der Zivil- und Fachgerichtsbarkeit,TRUE,Rechtsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/videokonferenzen-in-der-zivil-und-fachgerichtsbarkeit
v109,-0.09136754161374486,-0.016450039456916598,5263,Reform des Nachrichtendienstrechts,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/reform-des-nachrichtendienstrechts
v110,0.00918943962682146,0.06824334265702485,5289,Kein Stopp der EU-Gebäuderichtlinie (Beschlussempfehlung),TRUE,"Ausschuss für Wohnen, Stadtentwicklung, Bauwesen und Kommunen",https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/kein-stopp-der-eu-gebaeuderichtlinie-beschlussempfehlung
v111,0.030618299788301027,-0.031706217895675466,5295,Keine Streichung von Erbschaftssteuervergünstigungen (Beschlussempfehlung),TRUE,Finanzausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/keine-streichung-von-erbschaftssteuerverguenstigungen-beschlussempfehlung
